file,line,type,commit,author,date,time,timezone,datetime,depth,length
/Users/sohan/Documents/dsc106/lab/style.css,171,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,13
/Users/sohan/Documents/dsc106/lab/style.css,172,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,24
/Users/sohan/Documents/dsc106/lab/style.css,173,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,21
/Users/sohan/Documents/dsc106/lab/style.css,174,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,49
/Users/sohan/Documents/dsc106/lab/style.css,175,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,176,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,177,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,17
/Users/sohan/Documents/dsc106/lab/style.css,178,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,10
/Users/sohan/Documents/dsc106/lab/style.css,179,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,8
/Users/sohan/Documents/dsc106/lab/style.css,180,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,14
/Users/sohan/Documents/dsc106/lab/style.css,181,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,15
/Users/sohan/Documents/dsc106/lab/style.css,182,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,183,css,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,184,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,19
/Users/sohan/Documents/dsc106/lab/style.css,185,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,7
/Users/sohan/Documents/dsc106/lab/style.css,186,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,18
/Users/sohan/Documents/dsc106/lab/style.css,187,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,188,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,189,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,7
/Users/sohan/Documents/dsc106/lab/style.css,190,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,18
/Users/sohan/Documents/dsc106/lab/style.css,191,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,192,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,193,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,9
/Users/sohan/Documents/dsc106/lab/style.css,194,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/style.css,195,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,24
/Users/sohan/Documents/dsc106/lab/style.css,196,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,10
/Users/sohan/Documents/dsc106/lab/style.css,197,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,198,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/style.css,199,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,6
/Users/sohan/Documents/dsc106/lab/style.css,200,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,15
/Users/sohan/Documents/dsc106/lab/style.css,201,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,14
/Users/sohan/Documents/dsc106/lab/style.css,202,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,28
/Users/sohan/Documents/dsc106/lab/style.css,203,css,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.js,1,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,71
/Users/sohan/Documents/dsc106/lab/index.js,2,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.js,3,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,54
/Users/sohan/Documents/dsc106/lab/index.js,4,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,34
/Users/sohan/Documents/dsc106/lab/index.js,5,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.js,6,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,60
/Users/sohan/Documents/dsc106/lab/index.js,7,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,46
/Users/sohan/Documents/dsc106/lab/index.js,8,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.js,9,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,60
/Users/sohan/Documents/dsc106/lab/index.js,10,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,17
/Users/sohan/Documents/dsc106/lab/index.js,11,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,3
/Users/sohan/Documents/dsc106/lab/index.js,12,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,57
/Users/sohan/Documents/dsc106/lab/index.js,13,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,24
/Users/sohan/Documents/dsc106/lab/index.js,14,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,2
/Users/sohan/Documents/dsc106/lab/index.js,15,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,54
/Users/sohan/Documents/dsc106/lab/index.js,16,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,54
/Users/sohan/Documents/dsc106/lab/index.js,17,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,48
/Users/sohan/Documents/dsc106/lab/index.js,18,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,4,48
/Users/sohan/Documents/dsc106/lab/index.js,19,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,3,3
/Users/sohan/Documents/dsc106/lab/index.js,20,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,0
/Users/sohan/Documents/dsc106/lab/index.js,21,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,15
/Users/sohan/Documents/dsc106/lab/index.js,22,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,56
/Users/sohan/Documents/dsc106/lab/index.js,23,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,0
/Users/sohan/Documents/dsc106/lab/index.js,24,js,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,1,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,13
/Users/sohan/Documents/dsc106/lab/index.html,2,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,14
/Users/sohan/Documents/dsc106/lab/index.html,3,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/index.html,4,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,20
/Users/sohan/Documents/dsc106/lab/index.html,5,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,68
/Users/sohan/Documents/dsc106/lab/index.html,6,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,56
/Users/sohan/Documents/dsc106/lab/index.html,7,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,38
/Users/sohan/Documents/dsc106/lab/index.html,8,html,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,45
/Users/sohan/Documents/dsc106/lab/index.html,9,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,50
/Users/sohan/Documents/dsc106/lab/index.html,10,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/index.html,11,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,4
/Users/sohan/Documents/dsc106/lab/index.html,12,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,21
/Users/sohan/Documents/dsc106/lab/index.html,13,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,14,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,70
/Users/sohan/Documents/dsc106/lab/index.html,15,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,16,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,1
/Users/sohan/Documents/dsc106/lab/index.html,17,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,73
/Users/sohan/Documents/dsc106/lab/index.html,18,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,69
/Users/sohan/Documents/dsc106/lab/index.html,19,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,74
/Users/sohan/Documents/dsc106/lab/index.html,20,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,49
/Users/sohan/Documents/dsc106/lab/index.html,21,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,2
/Users/sohan/Documents/dsc106/lab/index.html,22,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,23,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,1
/Users/sohan/Documents/dsc106/lab/index.html,24,html,cab6efbc,sohan-shingade,2026-04-10,17:52:16,-07:00,2026-04-10T17:52:16-07:00,2,88
/Users/sohan/Documents/dsc106/lab/index.html,25,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,2,64
/Users/sohan/Documents/dsc106/lab/index.html,26,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,1,2
/Users/sohan/Documents/dsc106/lab/index.html,27,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,28,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,27
/Users/sohan/Documents/dsc106/lab/index.html,29,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,21
/Users/sohan/Documents/dsc106/lab/index.html,30,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,56
/Users/sohan/Documents/dsc106/lab/index.html,31,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,8
/Users/sohan/Documents/dsc106/lab/index.html,32,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,0,0
/Users/sohan/Documents/dsc106/lab/index.html,33,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,28
/Users/sohan/Documents/dsc106/lab/index.html,34,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,22
/Users/sohan/Documents/dsc106/lab/index.html,35,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,2,26
/Users/sohan/Documents/dsc106/lab/index.html,36,html,0e5131b5,sohan-shingade,2026-04-24,21:01:10,-07:00,2026-04-24T21:01:10-07:00,1,8
/Users/sohan/Documents/dsc106/lab/index.html,37,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/index.html,38,html,b3ca347,sohan-shingade,2026-04-10,15:36:16,-07:00,2026-04-10T15:36:16-07:00,0,5
/Users/sohan/Documents/dsc106/lab/global.js,1,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,30
/Users/sohan/Documents/dsc106/lab/global.js,2,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,3,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,41
/Users/sohan/Documents/dsc106/lab/global.js,4,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,52
/Users/sohan/Documents/dsc106/lab/global.js,5,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,6,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,7,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,15
/Users/sohan/Documents/dsc106/lab/global.js,8,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,68
/Users/sohan/Documents/dsc106/lab/global.js,9,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,3
/Users/sohan/Documents/dsc106/lab/global.js,10,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,21
/Users/sohan/Documents/dsc106/lab/global.js,11,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,12,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,13
/Users/sohan/Documents/dsc106/lab/global.js,13,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,25
/Users/sohan/Documents/dsc106/lab/global.js,14,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,38
/Users/sohan/Documents/dsc106/lab/global.js,15,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,34
/Users/sohan/Documents/dsc106/lab/global.js,16,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,36
/Users/sohan/Documents/dsc106/lab/global.js,17,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,60
/Users/sohan/Documents/dsc106/lab/global.js,18,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,19,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,20,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,40
/Users/sohan/Documents/dsc106/lab/global.js,21,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,25
/Users/sohan/Documents/dsc106/lab/global.js,22,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,23,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,22
/Users/sohan/Documents/dsc106/lab/global.js,24,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,14
/Users/sohan/Documents/dsc106/lab/global.js,25,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,49
/Users/sohan/Documents/dsc106/lab/global.js,26,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,27,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,36
/Users/sohan/Documents/dsc106/lab/global.js,28,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,11
/Users/sohan/Documents/dsc106/lab/global.js,29,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,22
/Users/sohan/Documents/dsc106/lab/global.js,30,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,31,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,17
/Users/sohan/Documents/dsc106/lab/global.js,32,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,8
/Users/sohan/Documents/dsc106/lab/global.js,33,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,59
/Users/sohan/Documents/dsc106/lab/global.js,34,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,35,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,36,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,29
/Users/sohan/Documents/dsc106/lab/global.js,37,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,18
/Users/sohan/Documents/dsc106/lab/global.js,38,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,39,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,40,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,12
/Users/sohan/Documents/dsc106/lab/global.js,41,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,42,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,43,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,31
/Users/sohan/Documents/dsc106/lab/global.js,44,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,11
/Users/sohan/Documents/dsc106/lab/global.js,45,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,0
/Users/sohan/Documents/dsc106/lab/global.js,46,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,26
/Users/sohan/Documents/dsc106/lab/global.js,47,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,4
/Users/sohan/Documents/dsc106/lab/global.js,48,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,6
/Users/sohan/Documents/dsc106/lab/global.js,49,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,3,43
/Users/sohan/Documents/dsc106/lab/global.js,50,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,3,34
/Users/sohan/Documents/dsc106/lab/global.js,51,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,3,32
/Users/sohan/Documents/dsc106/lab/global.js,52,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,2,7
/Users/sohan/Documents/dsc106/lab/global.js,53,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,6
/Users/sohan/Documents/dsc106/lab/global.js,54,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,55,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,56,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,57,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,60
/Users/sohan/Documents/dsc106/lab/global.js,58,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,59,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,30
/Users/sohan/Documents/dsc106/lab/global.js,60,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,64
/Users/sohan/Documents/dsc106/lab/global.js,61,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,19
/Users/sohan/Documents/dsc106/lab/global.js,62,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,63,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,64,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,34
/Users/sohan/Documents/dsc106/lab/global.js,65,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,39
/Users/sohan/Documents/dsc106/lab/global.js,66,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,6
/Users/sohan/Documents/dsc106/lab/global.js,67,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,27
/Users/sohan/Documents/dsc106/lab/global.js,68,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,69,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,70,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,43
/Users/sohan/Documents/dsc106/lab/global.js,71,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,31
/Users/sohan/Documents/dsc106/lab/global.js,72,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,20
/Users/sohan/Documents/dsc106/lab/global.js,73,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,1,31
/Users/sohan/Documents/dsc106/lab/global.js,74,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,1
/Users/sohan/Documents/dsc106/lab/global.js,75,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,0
/Users/sohan/Documents/dsc106/lab/global.js,76,js,e99309d0,sohan-shingade,2026-04-17,16:54:18,-07:00,2026-04-17T16:54:18-07:00,0,56
